Departure Time,NDO,Route,Sector,Carrier,Fare,Forecast,Flight No,Departure Hour
02-04-2023,1,BOMDEL,DELBOM,CC,278,0.78,2346,04:00
03-04-2023,2,BOMDEL,DELBOM,CC,305,0.95,2346,04:00
04-04-2023,3,BOMDEL,DELBOM,CC,295,1.03,2346,04:00
05-04-2023,4,BOMDEL,DELBOM,CC,305,1.05,2346,04:00
06-04-2023,5,BOMDEL,DELBOM,CC,278,0.93,2346,04:00
07-04-2023,6,BOMDEL,DELBOM,CC,277,0.87,2346,04:00
08-04-2023,7,BOMDEL,DELBOM,CC,278,0.75,2346,04:00
09-04-2023,8,BOMDEL,DELBOM,CC,271,0.93,2346,04:00
10-04-2023,9,BOMDEL,DELBOM,CC,231,0.83,2346,04:00
11-04-2023,10,BOMDEL,DELBOM,CC,243,0.73,2346,04:00
12-04-2023,11,BOMDEL,DELBOM,CC,226,0.67,2346,04:00
13-04-2023,12,BOMDEL,DELBOM,CC,271,0.95,2346,04:00
14-04-2023,13,BOMDEL,DELBOM,CC,244,1.17,2346,04:00
15-04-2023,14,BOMDEL,DELBOM,CC,231,0.78,2346,04:00
16-04-2023,15,BOMDEL,DELBOM,CC,257,0.95,2346,04:00
17-04-2023,16,BOMDEL,DELBOM,CC,162,0.84,2346,04:00
18-04-2023,17,BOMDEL,DELBOM,CC,157,0.77,2346,04:00
19-04-2023,18,BOMDEL,DELBOM,CC,157,0.66,2346,04:00
20-04-2023,19,BOMDEL,DELBOM,CC,204,0.95,2346,04:00
21-04-2023,20,BOMDEL,DELBOM,CC,210,0.99,2346,04:00
22-04-2023,21,BOMDEL,DELBOM,CC,157,0.65,2346,04:00
23-04-2023,22,BOMDEL,DELBOM,CC,162,0.58,2346,04:00
24-04-2023,23,BOMDEL,DELBOM,CC,162,0.5,2346,04:00
25-04-2023,24,BOMDEL,DELBOM,CC,168,0.84,2346,04:00
26-04-2023,25,BOMDEL,DELBOM,CC,157,0.72,2346,04:00
27-04-2023,26,BOMDEL,DELBOM,CC,183,0.95,2346,04:00
28-04-2023,27,BOMDEL,DELBOM,CC,157,0.73,2346,04:00
29-04-2023,28,BOMDEL,DELBOM,CC,162,0.79,2346,04:00
30-04-2023,29,BOMDEL,DELBOM,CC,204,1.09,2346,04:00
01-05-2023,30,BOMDEL,DELBOM,CC,211,1.19,2346,04:00
02-05-2023,31,BOMDEL,DELBOM,CC,143,0.77,2346,04:00
03-05-2023,32,BOMDEL,DELBOM,CC,150,0.93,2346,04:00
04-05-2023,33,BOMDEL,DELBOM,CC,157,1.2,2346,04:00
05-05-2023,34,BOMDEL,DELBOM,CC,162,1.18,2346,04:00
06-05-2023,35,BOMDEL,DELBOM,CC,105,0.83,2346,04:00
07-05-2023,36,BOMDEL,DELBOM,CC,105,0.78,2346,04:00
08-05-2023,37,BOMDEL,DELBOM,CC,143,1.04,2346,04:00
09-05-2023,38,BOMDEL,DELBOM,CC,125,0.77,2346,04:00
10-05-2023,39,BOMDEL,DELBOM,CC,134,0.88,2346,04:00
11-05-2023,40,BOMDEL,DELBOM,CC,112,0.74,2346,04:00
12-05-2023,41,BOMDEL,DELBOM,CC,105,0.63,2346,04:00
13-05-2023,42,BOMDEL,DELBOM,CC,105,0.61,2346,04:00
14-05-2023,43,BOMDEL,DELBOM,CC,104,0.5,2346,04:00
15-05-2023,44,BOMDEL,DELBOM,CC,105,0.62,2346,04:00
16-05-2023,45,BOMDEL,DELBOM,CC,143,1.18,2346,04:00
17-05-2023,46,BOMDEL,DELBOM,CC,112,0.82,2346,04:00
18-05-2023,47,BOMDEL,DELBOM,CC,143,0.95,2346,04:00
19-05-2023,48,BOMDEL,DELBOM,CC,105,0.74,2346,04:00
20-05-2023,49,BOMDEL,DELBOM,CC,105,0.71,2346,04:00
21-05-2023,50,BOMDEL,DELBOM,CC,157,0.95,2346,04:00
22-05-2023,51,BOMDEL,DELBOM,CC,105,0.76,2346,04:00
23-05-2023,52,BOMDEL,DELBOM,CC,105,0.64,2346,04:00
24-05-2023,53,BOMDEL,DELBOM,CC,105,0.56,2346,04:00
25-05-2023,54,BOMDEL,DELBOM,CC,105,0.48,2346,04:00
26-05-2023,55,BOMDEL,DELBOM,CC,105,0.73,2346,04:00
27-05-2023,56,BOMDEL,DELBOM,CC,105,0.65,2346,04:00
28-05-2023,57,BOMDEL,DELBOM,CC,150,1.04,2346,04:00
29-05-2023,58,BOMDEL,DELBOM,CC,112,0.85,2346,04:00
30-05-2023,59,BOMDEL,DELBOM,CC,105,0.74,2346,04:00
31-05-2023,60,BOMDEL,DELBOM,CC,105,0.64,2346,04:00
01-06-2023,61,BOMDEL,DELBOM,CC,98,0.98,2346,04:00
02-06-2023,62,BOMDEL,DELBOM,CC,98,0.9,2346,04:00
03-06-2023,63,BOMDEL,DELBOM,CC,112,1.01,2346,04:00
04-06-2023,64,BOMDEL,DELBOM,CC,74,0.85,2346,04:00
05-06-2023,65,BOMDEL,DELBOM,CC,112,1,2346,04:00
06-06-2023,66,BOMDEL,DELBOM,CC,98,0.9,2346,04:00
07-06-2023,67,BOMDEL,DELBOM,CC,98,1.1,2346,04:00
08-06-2023,68,BOMDEL,DELBOM,CC,118,1.15,2346,04:00
09-06-2023,69,BOMDEL,DELBOM,CC,74,0.85,2346,04:00
10-06-2023,70,BOMDEL,DELBOM,CC,98,0.9,2346,04:00
11-06-2023,71,BOMDEL,DELBOM,CC,74,0.76,2346,04:00
12-06-2023,72,BOMDEL,DELBOM,CC,74,0.67,2346,04:00
13-06-2023,73,BOMDEL,DELBOM,CC,105,0.95,2346,04:00
14-06-2023,74,BOMDEL,DELBOM,CC,74,0.78,2346,04:00
15-06-2023,75,BOMDEL,DELBOM,CC,78,0.65,2346,04:00
16-06-2023,76,BOMDEL,DELBOM,CC,74,0.54,2346,04:00
17-06-2023,77,BOMDEL,DELBOM,CC,98,0.95,2346,04:00
18-06-2023,78,BOMDEL,DELBOM,CC,85,0.88,2346,04:00
19-06-2023,79,BOMDEL,DELBOM,CC,98,1.12,2346,04:00
20-06-2023,80,BOMDEL,DELBOM,CC,74,0.88,2346,04:00
21-06-2023,81,BOMDEL,DELBOM,CC,91,0.93,2346,04:00
22-06-2023,82,BOMDEL,DELBOM,CC,85,0.86,2346,04:00
23-06-2023,83,BOMDEL,DELBOM,CC,85,0.84,2346,04:00
24-06-2023,84,BOMDEL,DELBOM,CC,78,0.78,2346,04:00
25-06-2023,85,BOMDEL,DELBOM,CC,85,0.83,2346,04:00
26-06-2023,86,BOMDEL,DELBOM,CC,74,0.76,2346,04:00
27-06-2023,87,BOMDEL,DELBOM,CC,125,1.1,2346,04:00
28-06-2023,88,BOMDEL,DELBOM,CC,112,0.95,2346,04:00
29-06-2023,89,BOMDEL,DELBOM,CC,91,0.92,2346,04:00
30-06-2023,90,BOMDEL,DELBOM,CC,96,1.1,2346,04:00
01-07-2023,91,BOMDEL,DELBOM,CC,68,0.95,2346,04:00
02-07-2023,92,BOMDEL,DELBOM,CC,78,1.2,2346,04:00
03-07-2023,93,BOMDEL,DELBOM,CC,64,0.78,2346,04:00
04-07-2023,94,BOMDEL,DELBOM,CC,59,0.72,2346,04:00
05-07-2023,95,BOMDEL,DELBOM,CC,59,0.87,2346,04:00
06-07-2023,96,BOMDEL,DELBOM,CC,63,1.09,2346,04:00
07-07-2023,97,BOMDEL,DELBOM,CC,59,0.84,2346,04:00
08-07-2023,98,BOMDEL,DELBOM,CC,68,1.09,2346,04:00
09-07-2023,99,BOMDEL,DELBOM,CC,59,0.9,2346,04:00
10-07-2023,100,BOMDEL,DELBOM,CC,59,0.78,2346,04:00
11-07-2023,101,BOMDEL,DELBOM,CC,59,0.67,2346,04:00
12-07-2023,102,BOMDEL,DELBOM,CC,59,0.69,2346,04:00
13-07-2023,103,BOMDEL,DELBOM,CC,59,0.64,2346,04:00
14-07-2023,104,BOMDEL,DELBOM,CC,59,0.7,2346,04:00
15-07-2023,105,BOMDEL,DELBOM,CC,64,0.82,2346,04:00
16-07-2023,106,BOMDEL,DELBOM,CC,68,0.92,2346,04:00
17-07-2023,107,BOMDEL,DELBOM,CC,59,0.76,2346,04:00
18-07-2023,108,BOMDEL,DELBOM,CC,59,0.78,2346,04:00
19-07-2023,109,BOMDEL,DELBOM,CC,64,0.84,2346,04:00
20-07-2023,110,BOMDEL,DELBOM,CC,59,0.72,2346,04:00
21-07-2023,111,BOMDEL,DELBOM,CC,59,0.67,2346,04:00
22-07-2023,112,BOMDEL,DELBOM,CC,74,0.95,2346,04:00
23-07-2023,113,BOMDEL,DELBOM,CC,59,0.78,2346,04:00
24-07-2023,114,BOMDEL,DELBOM,CC,59,0.65,2346,04:00
25-07-2023,115,BOMDEL,DELBOM,CC,68,0.91,2346,04:00
26-07-2023,116,BOMDEL,DELBOM,CC,64,0.68,2346,04:00
27-07-2023,117,BOMDEL,DELBOM,CC,68,0.95,2346,04:00
28-07-2023,118,BOMDEL,DELBOM,CC,68,0.94,2346,04:00
29-07-2023,119,BOMDEL,DELBOM,CC,59,0.78,2346,04:00
30-07-2023,120,BOMDEL,DELBOM,CC,59,0.72,2346,04:00
31-07-2023,121,BOMDEL,DELBOM,CC,40,0.67,2346,04:00
01-08-2023,122,BOMDEL,DELBOM,CC,54,0.92,2346,04:00
02-08-2023,123,BOMDEL,DELBOM,CC,49,0.78,2346,04:00
03-08-2023,124,BOMDEL,DELBOM,CC,40,0.67,2346,04:00
04-08-2023,125,BOMDEL,DELBOM,CC,47,0.64,2346,04:00
05-08-2023,126,BOMDEL,DELBOM,CC,40,0.67,2346,04:00
06-08-2023,127,BOMDEL,DELBOM,CC,54,0.84,2346,04:00
07-08-2023,128,BOMDEL,DELBOM,CC,40,0.69,2346,04:00
08-08-2023,129,BOMDEL,DELBOM,CC,54,0.95,2346,04:00
09-08-2023,130,BOMDEL,DELBOM,CC,40,0.79,2346,04:00
10-08-2023,131,BOMDEL,DELBOM,CC,54,1.07,2346,04:00
11-08-2023,132,BOMDEL,DELBOM,CC,49,0.85,2346,04:00
12-08-2023,133,BOMDEL,DELBOM,CC,40,0.77,2346,04:00
13-08-2023,134,BOMDEL,DELBOM,CC,40,0.71,2346,04:00
14-08-2023,135,BOMDEL,DELBOM,CC,54,1.15,2346,04:00
15-08-2023,136,BOMDEL,DELBOM,CC,40,0.78,2346,04:00
16-08-2023,137,BOMDEL,DELBOM,CC,54,0.88,2346,04:00
17-08-2023,138,BOMDEL,DELBOM,CC,40,0.65,2346,04:00
18-08-2023,139,BOMDEL,DELBOM,CC,40,0.64,2346,04:00
19-08-2023,140,BOMDEL,DELBOM,CC,54,0.95,2346,04:00
20-08-2023,141,BOMDEL,DELBOM,CC,40,0.78,2346,04:00
21-08-2023,142,BOMDEL,DELBOM,CC,40,0.64,2346,04:00
22-08-2023,143,BOMDEL,DELBOM,CC,40,0.56,2346,04:00
23-08-2023,144,BOMDEL,DELBOM,CC,54,0.85,2346,04:00
24-08-2023,145,BOMDEL,DELBOM,CC,54,0.96,2346,04:00
25-08-2023,146,BOMDEL,DELBOM,CC,59,1.08,2346,04:00
26-08-2023,147,BOMDEL,DELBOM,CC,40,0.83,2346,04:00
27-08-2023,148,BOMDEL,DELBOM,CC,44,0.72,2346,04:00
28-08-2023,149,BOMDEL,DELBOM,CC,44,0.74,2346,04:00
29-08-2023,150,BOMDEL,DELBOM,CC,54,0.95,2346,04:00
30-08-2023,151,BOMDEL,DELBOM,CC,36,0.81,2346,04:00
31-08-2023,152,BOMDEL,DELBOM,CC,40,1.15,2346,04:00
01-09-2023,153,BOMDEL,DELBOM,CC,32,0.87,2346,04:00
02-09-2023,154,BOMDEL,DELBOM,CC,36,0.78,2346,04:00
03-09-2023,155,BOMDEL,DELBOM,CC,36,0.69,2346,04:00
04-09-2023,156,BOMDEL,DELBOM,CC,28,0.63,2346,04:00
05-09-2023,157,BOMDEL,DELBOM,CC,36,0.95,2346,04:00
06-09-2023,158,BOMDEL,DELBOM,CC,28,0.73,2346,04:00
07-09-2023,159,BOMDEL,DELBOM,CC,36,1.13,2346,04:00
08-09-2023,160,BOMDEL,DELBOM,CC,28,0.85,2346,04:00
09-09-2023,161,BOMDEL,DELBOM,CC,32,0.76,2346,04:00
10-09-2023,162,BOMDEL,DELBOM,CC,36,1.04,2346,04:00
11-09-2023,163,BOMDEL,DELBOM,CC,36,0.82,2346,04:00
12-09-2023,164,BOMDEL,DELBOM,CC,28,0.64,2346,04:00
13-09-2023,165,BOMDEL,DELBOM,CC,32,0.59,2346,04:00
14-09-2023,166,BOMDEL,DELBOM,CC,28,0.68,2346,04:00
15-09-2023,167,BOMDEL,DELBOM,CC,28,0.62,2346,04:00
16-09-2023,168,BOMDEL,DELBOM,CC,28,0.76,2346,04:00
17-09-2023,169,BOMDEL,DELBOM,CC,36,0.84,2346,04:00
18-09-2023,170,BOMDEL,DELBOM,CC,28,0.72,2346,04:00
19-09-2023,171,BOMDEL,DELBOM,CC,28,0.63,2346,04:00
20-09-2023,172,BOMDEL,DELBOM,CC,36,0.82,2346,04:00
21-09-2023,173,BOMDEL,DELBOM,CC,36,1.01,2346,04:00
22-09-2023,174,BOMDEL,DELBOM,CC,49,1.14,2346,04:00
23-09-2023,175,BOMDEL,DELBOM,CC,44,1.13,2346,04:00
24-09-2023,176,BOMDEL,DELBOM,CC,36,1.17,2346,04:00
25-09-2023,177,BOMDEL,DELBOM,CC,28,0.84,2346,04:00
26-09-2023,178,BOMDEL,DELBOM,CC,40,1.1,2346,04:00
27-09-2023,179,BOMDEL,DELBOM,CC,28,0.78,2346,04:00
28-09-2023,180,BOMDEL,DELBOM,CC,28,0.69,2346,04:00
01-04-2023,0,BOMDEL,DELBOM,DD,284,0.83,3457,05:15
02-04-2023,1,BOMDEL,DELBOM,DD,284,0.78,3457,05:15
03-04-2023,2,BOMDEL,DELBOM,DD,320,0.95,3457,05:15
04-04-2023,3,BOMDEL,DELBOM,DD,314,1.03,3457,05:15
05-04-2023,4,BOMDEL,DELBOM,DD,314,1.05,3457,05:15
06-04-2023,5,BOMDEL,DELBOM,DD,277,0.93,3457,05:15
07-04-2023,6,BOMDEL,DELBOM,DD,277,0.87,3457,05:15
08-04-2023,7,BOMDEL,DELBOM,DD,284,0.75,3457,05:15
09-04-2023,8,BOMDEL,DELBOM,DD,264,0.93,3457,05:15
10-04-2023,9,BOMDEL,DELBOM,DD,227,0.83,3457,05:15
11-04-2023,10,BOMDEL,DELBOM,DD,240,0.73,3457,05:15
12-04-2023,11,BOMDEL,DELBOM,DD,227,0.67,3457,05:15
13-04-2023,12,BOMDEL,DELBOM,DD,271,0.95,3457,05:15
14-04-2023,13,BOMDEL,DELBOM,DD,264,1.17,3457,05:15
15-04-2023,14,BOMDEL,DELBOM,DD,233,0.78,3457,05:15
16-04-2023,15,BOMDEL,DELBOM,DD,253,0.95,3457,05:15
17-04-2023,16,BOMDEL,DELBOM,DD,162,0.84,3457,05:15
18-04-2023,17,BOMDEL,DELBOM,DD,162,0.77,3457,05:15
19-04-2023,18,BOMDEL,DELBOM,DD,162,0.66,3457,05:15
20-04-2023,19,BOMDEL,DELBOM,DD,193,0.95,3457,05:15
21-04-2023,20,BOMDEL,DELBOM,DD,210,0.99,3457,05:15
22-04-2023,21,BOMDEL,DELBOM,DD,162,0.65,3457,05:15
23-04-2023,22,BOMDEL,DELBOM,DD,162,0.58,3457,05:15
24-04-2023,23,BOMDEL,DELBOM,DD,162,0.5,3457,05:15
25-04-2023,24,BOMDEL,DELBOM,DD,174,0.84,3457,05:15
26-04-2023,25,BOMDEL,DELBOM,DD,162,0.72,3457,05:15
27-04-2023,26,BOMDEL,DELBOM,DD,174,0.95,3457,05:15
28-04-2023,27,BOMDEL,DELBOM,DD,162,0.73,3457,05:15
29-04-2023,28,BOMDEL,DELBOM,DD,162,0.79,3457,05:15
30-04-2023,29,BOMDEL,DELBOM,DD,210,1.09,3457,05:15
01-05-2023,30,BOMDEL,DELBOM,DD,219,1.19,3457,05:15
02-05-2023,31,BOMDEL,DELBOM,DD,125,0.77,3457,05:15
03-05-2023,32,BOMDEL,DELBOM,DD,143,0.93,3457,05:15
04-05-2023,33,BOMDEL,DELBOM,DD,143,1.2,3457,05:15
05-05-2023,34,BOMDEL,DELBOM,DD,162,1.18,3457,05:15
06-05-2023,35,BOMDEL,DELBOM,DD,104,0.83,3457,05:15
07-05-2023,36,BOMDEL,DELBOM,DD,104,0.78,3457,05:15
08-05-2023,37,BOMDEL,DELBOM,DD,162,1.04,3457,05:15
09-05-2023,38,BOMDEL,DELBOM,DD,134,0.77,3457,05:15
10-05-2023,39,BOMDEL,DELBOM,DD,143,0.88,3457,05:15
11-05-2023,40,BOMDEL,DELBOM,DD,111,0.74,3457,05:15
12-05-2023,41,BOMDEL,DELBOM,DD,104,0.63,3457,05:15
13-05-2023,42,BOMDEL,DELBOM,DD,104,0.61,3457,05:15
14-05-2023,43,BOMDEL,DELBOM,DD,104,0.5,3457,05:15
15-05-2023,44,BOMDEL,DELBOM,DD,104,0.62,3457,05:15
16-05-2023,45,BOMDEL,DELBOM,DD,125,1.18,3457,05:15
17-05-2023,46,BOMDEL,DELBOM,DD,111,0.82,3457,05:15
18-05-2023,47,BOMDEL,DELBOM,DD,150,0.95,3457,05:15
19-05-2023,48,BOMDEL,DELBOM,DD,104,0.74,3457,05:15
20-05-2023,49,BOMDEL,DELBOM,DD,104,0.71,3457,05:15
21-05-2023,50,BOMDEL,DELBOM,DD,162,0.95,3457,05:15
22-05-2023,51,BOMDEL,DELBOM,DD,104,0.76,3457,05:15
23-05-2023,52,BOMDEL,DELBOM,DD,111,0.64,3457,05:15
24-05-2023,53,BOMDEL,DELBOM,DD,104,0.56,3457,05:15
25-05-2023,54,BOMDEL,DELBOM,DD,104,0.48,3457,05:15
26-05-2023,55,BOMDEL,DELBOM,DD,104,0.73,3457,05:15
27-05-2023,56,BOMDEL,DELBOM,DD,104,0.65,3457,05:15
28-05-2023,57,BOMDEL,DELBOM,DD,174,1.04,3457,05:15
29-05-2023,58,BOMDEL,DELBOM,DD,111,0.85,3457,05:15
30-05-2023,59,BOMDEL,DELBOM,DD,104,0.74,3457,05:15
31-05-2023,60,BOMDEL,DELBOM,DD,111,0.64,3457,05:15
01-06-2023,61,BOMDEL,DELBOM,DD,96,0.98,3457,05:15
02-06-2023,62,BOMDEL,DELBOM,DD,96,0.9,3457,05:15
03-06-2023,63,BOMDEL,DELBOM,DD,104,1.01,3457,05:15
04-06-2023,64,BOMDEL,DELBOM,DD,75,0.85,3457,05:15
05-06-2023,65,BOMDEL,DELBOM,DD,111,1,3457,05:15
06-06-2023,66,BOMDEL,DELBOM,DD,96,0.9,3457,05:15
07-06-2023,67,BOMDEL,DELBOM,DD,88,1.1,3457,05:15
08-06-2023,68,BOMDEL,DELBOM,DD,125,1.15,3457,05:15
09-06-2023,69,BOMDEL,DELBOM,DD,75,0.85,3457,05:15
10-06-2023,70,BOMDEL,DELBOM,DD,96,0.9,3457,05:15
11-06-2023,71,BOMDEL,DELBOM,DD,75,0.76,3457,05:15
12-06-2023,72,BOMDEL,DELBOM,DD,75,0.67,3457,05:15
13-06-2023,73,BOMDEL,DELBOM,DD,104,0.95,3457,05:15
14-06-2023,74,BOMDEL,DELBOM,DD,75,0.78,3457,05:15
15-06-2023,75,BOMDEL,DELBOM,DD,75,0.65,3457,05:15
16-06-2023,76,BOMDEL,DELBOM,DD,75,0.54,3457,05:15
17-06-2023,77,BOMDEL,DELBOM,DD,96,0.95,3457,05:15
18-06-2023,78,BOMDEL,DELBOM,DD,82,0.88,3457,05:15
19-06-2023,79,BOMDEL,DELBOM,DD,96,1.12,3457,05:15
20-06-2023,80,BOMDEL,DELBOM,DD,75,0.88,3457,05:15
21-06-2023,81,BOMDEL,DELBOM,DD,88,0.93,3457,05:15
22-06-2023,82,BOMDEL,DELBOM,DD,82,0.86,3457,05:15
23-06-2023,83,BOMDEL,DELBOM,DD,75,0.84,3457,05:15
24-06-2023,84,BOMDEL,DELBOM,DD,82,0.78,3457,05:15
25-06-2023,85,BOMDEL,DELBOM,DD,82,0.83,3457,05:15
26-06-2023,86,BOMDEL,DELBOM,DD,75,0.76,3457,05:15
27-06-2023,87,BOMDEL,DELBOM,DD,134,1.1,3457,05:15
28-06-2023,88,BOMDEL,DELBOM,DD,111,0.95,3457,05:15
29-06-2023,89,BOMDEL,DELBOM,DD,88,0.92,3457,05:15
30-06-2023,90,BOMDEL,DELBOM,DD,96,1.1,3457,05:15
01-07-2023,91,BOMDEL,DELBOM,DD,68,0.95,3457,05:15
02-07-2023,92,BOMDEL,DELBOM,DD,82,1.2,3457,05:15
03-07-2023,93,BOMDEL,DELBOM,DD,68,0.78,3457,05:15
04-07-2023,94,BOMDEL,DELBOM,DD,59,0.72,3457,05:15
05-07-2023,95,BOMDEL,DELBOM,DD,63,0.87,3457,05:15
06-07-2023,96,BOMDEL,DELBOM,DD,59,1.09,3457,05:15
07-07-2023,97,BOMDEL,DELBOM,DD,59,0.84,3457,05:15
08-07-2023,98,BOMDEL,DELBOM,DD,68,1.09,3457,05:15
09-07-2023,99,BOMDEL,DELBOM,DD,59,0.9,3457,05:15
10-07-2023,100,BOMDEL,DELBOM,DD,59,0.78,3457,05:15
11-07-2023,101,BOMDEL,DELBOM,DD,59,0.67,3457,05:15
12-07-2023,102,BOMDEL,DELBOM,DD,59,0.69,3457,05:15
13-07-2023,103,BOMDEL,DELBOM,DD,59,0.64,3457,05:15
14-07-2023,104,BOMDEL,DELBOM,DD,59,0.7,3457,05:15
15-07-2023,105,BOMDEL,DELBOM,DD,68,0.82,3457,05:15
16-07-2023,106,BOMDEL,DELBOM,DD,68,0.92,3457,05:15
17-07-2023,107,BOMDEL,DELBOM,DD,59,0.76,3457,05:15
18-07-2023,108,BOMDEL,DELBOM,DD,59,0.78,3457,05:15
19-07-2023,109,BOMDEL,DELBOM,DD,53,0.84,3457,05:15
20-07-2023,110,BOMDEL,DELBOM,DD,59,0.72,3457,05:15
21-07-2023,111,BOMDEL,DELBOM,DD,59,0.67,3457,05:15
22-07-2023,112,BOMDEL,DELBOM,DD,75,0.95,3457,05:15
23-07-2023,113,BOMDEL,DELBOM,DD,59,0.78,3457,05:15
24-07-2023,114,BOMDEL,DELBOM,DD,59,0.65,3457,05:15
25-07-2023,115,BOMDEL,DELBOM,DD,68,0.91,3457,05:15
26-07-2023,116,BOMDEL,DELBOM,DD,59,0.68,3457,05:15
27-07-2023,117,BOMDEL,DELBOM,DD,68,0.95,3457,05:15
28-07-2023,118,BOMDEL,DELBOM,DD,68,0.94,3457,05:15
29-07-2023,119,BOMDEL,DELBOM,DD,59,0.78,3457,05:15
30-07-2023,120,BOMDEL,DELBOM,DD,59,0.72,3457,05:15
31-07-2023,121,BOMDEL,DELBOM,DD,45,0.67,3457,05:15
01-08-2023,122,BOMDEL,DELBOM,DD,53,0.92,3457,05:15
02-08-2023,123,BOMDEL,DELBOM,DD,45,0.78,3457,05:15
03-08-2023,124,BOMDEL,DELBOM,DD,45,0.67,3457,05:15
04-08-2023,125,BOMDEL,DELBOM,DD,49,0.64,3457,05:15
05-08-2023,126,BOMDEL,DELBOM,DD,45,0.67,3457,05:15
06-08-2023,127,BOMDEL,DELBOM,DD,53,0.84,3457,05:15
07-08-2023,128,BOMDEL,DELBOM,DD,45,0.69,3457,05:15
08-08-2023,129,BOMDEL,DELBOM,DD,53,0.95,3457,05:15
09-08-2023,130,BOMDEL,DELBOM,DD,45,0.79,3457,05:15
10-08-2023,131,BOMDEL,DELBOM,DD,53,1.07,3457,05:15
11-08-2023,132,BOMDEL,DELBOM,DD,45,0.85,3457,05:15
12-08-2023,133,BOMDEL,DELBOM,DD,45,0.77,3457,05:15
13-08-2023,134,BOMDEL,DELBOM,DD,45,0.71,3457,05:15
14-08-2023,135,BOMDEL,DELBOM,DD,53,1.15,3457,05:15
15-08-2023,136,BOMDEL,DELBOM,DD,45,0.78,3457,05:15
16-08-2023,137,BOMDEL,DELBOM,DD,53,0.88,3457,05:15
17-08-2023,138,BOMDEL,DELBOM,DD,45,0.65,3457,05:15
18-08-2023,139,BOMDEL,DELBOM,DD,45,0.64,3457,05:15
19-08-2023,140,BOMDEL,DELBOM,DD,53,0.95,3457,05:15
20-08-2023,141,BOMDEL,DELBOM,DD,45,0.78,3457,05:15
21-08-2023,142,BOMDEL,DELBOM,DD,45,0.64,3457,05:15
22-08-2023,143,BOMDEL,DELBOM,DD,45,0.56,3457,05:15
23-08-2023,144,BOMDEL,DELBOM,DD,53,0.85,3457,05:15
24-08-2023,145,BOMDEL,DELBOM,DD,53,0.96,3457,05:15
25-08-2023,146,BOMDEL,DELBOM,DD,59,1.08,3457,05:15
26-08-2023,147,BOMDEL,DELBOM,DD,45,0.83,3457,05:15
27-08-2023,148,BOMDEL,DELBOM,DD,45,0.72,3457,05:15
28-08-2023,149,BOMDEL,DELBOM,DD,45,0.74,3457,05:15
29-08-2023,150,BOMDEL,DELBOM,DD,53,0.95,3457,05:15
30-08-2023,151,BOMDEL,DELBOM,DD,37,0.81,3457,05:15
31-08-2023,152,BOMDEL,DELBOM,DD,45,1.15,3457,05:15
01-09-2023,153,BOMDEL,DELBOM,DD,37,0.87,3457,05:15
02-09-2023,154,BOMDEL,DELBOM,DD,37,0.78,3457,05:15
03-09-2023,155,BOMDEL,DELBOM,DD,37,0.69,3457,05:15
04-09-2023,156,BOMDEL,DELBOM,DD,37,0.63,3457,05:15
05-09-2023,157,BOMDEL,DELBOM,DD,37,0.95,3457,05:15
06-09-2023,158,BOMDEL,DELBOM,DD,37,0.73,3457,05:15
07-09-2023,159,BOMDEL,DELBOM,DD,37,1.13,3457,05:15
08-09-2023,160,BOMDEL,DELBOM,DD,37,0.85,3457,05:15
09-09-2023,161,BOMDEL,DELBOM,DD,37,0.76,3457,05:15
10-09-2023,162,BOMDEL,DELBOM,DD,37,1.04,3457,05:15
11-09-2023,163,BOMDEL,DELBOM,DD,37,0.82,3457,05:15
12-09-2023,164,BOMDEL,DELBOM,DD,37,0.64,3457,05:15
13-09-2023,165,BOMDEL,DELBOM,DD,37,0.59,3457,05:15
14-09-2023,166,BOMDEL,DELBOM,DD,37,0.68,3457,05:15
15-09-2023,167,BOMDEL,DELBOM,DD,37,0.62,3457,05:15
16-09-2023,168,BOMDEL,DELBOM,DD,37,0.76,3457,05:15
17-09-2023,169,BOMDEL,DELBOM,DD,37,0.84,3457,05:15
18-09-2023,170,BOMDEL,DELBOM,DD,37,0.72,3457,05:15
19-09-2023,171,BOMDEL,DELBOM,DD,37,0.63,3457,05:15
20-09-2023,172,BOMDEL,DELBOM,DD,37,0.82,3457,05:15
21-09-2023,173,BOMDEL,DELBOM,DD,37,1.01,3457,05:15
22-09-2023,174,BOMDEL,DELBOM,DD,37,1.14,3457,05:15
23-09-2023,175,BOMDEL,DELBOM,DD,45,1.13,3457,05:15
24-09-2023,176,BOMDEL,DELBOM,DD,37,1.17,3457,05:15
25-09-2023,177,BOMDEL,DELBOM,DD,37,0.84,3457,05:15
26-09-2023,178,BOMDEL,DELBOM,DD,37,1.1,3457,05:15
27-09-2023,179,BOMDEL,DELBOM,DD,37,0.78,3457,05:15
28-09-2023,180,BOMDEL,DELBOM,DD,37,0.69,3457,05:15
01-04-2023,0,BOMDEL,DELBOM,AA,277,0.83,4590,17:15
02-04-2023,1,BOMDEL,DELBOM,AA,277,0.78,4590,17:15
03-04-2023,2,BOMDEL,DELBOM,AA,295,0.95,4590,17:15
04-04-2023,3,BOMDEL,DELBOM,AA,295,1.03,4590,17:15
05-04-2023,4,BOMDEL,DELBOM,AA,325,1.05,4590,17:15
06-04-2023,5,BOMDEL,DELBOM,AA,277,0.93,4590,17:15
